coverage_id,canonical_id,disposition,task_id,task_key,area,note
F128,F128,planned,7966,content.geometry-inventory,3,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
F128,F128,planned,7982,content.geometry,4,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
F129,F129,planned,7949,content.blocks-inventory,3,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
F129,F129,planned,7992,content.dungeons,4,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
F129,F129,planned,7993,content.exteriors,4,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
F130,F130,planned,7926,content.catalogs,3,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
F130,F130,planned,7938,content.locations,3,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
F130,F130,planned,7993,content.exteriors,4,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
F130,F130,planned,8026,content.world-corpus-closure,12,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
F131,F131,planned,7938,content.locations,3,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
F131,F131,planned,7952,content.map-travel-media-inventory,3,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
F131,F131,planned,7970,content.map-travel-media,12,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
F131,F131,planned,8026,content.world-corpus-closure,12,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
F132,F132,planned,7926,content.catalogs,3,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
F132,F132,planned,7948,content.climate-politics,3,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
F132,F132,planned,7967,content.factions,3,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
F133,F133,planned,7926,content.catalogs,3,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
F133,F133,planned,7928,content.items-sourcegap,3,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
F133,F133,planned,7950,content.items,3,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
F133,F133,planned,7977,item.factory,5,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
F134,F134,planned,7926,content.catalogs,3,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
F134,F134,planned,7927,content.monster-archive,3,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
F134,F134,planned,7939,content.actors,3,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
F135,F135,excluded,,,,Exclude reader-to-Unity bridge; existing normalized contracts are the product-facing representation.
F136,F136,planned,7936,state.time,2,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
F137,F137,planned,7992,content.dungeons,4,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
F138,F138,planned,7962,ui.settings,12,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
F138,F138,planned,7978,world.interact,4,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
F138,F138,planned,8001,movement.modes,6,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
F139,F139,planned,7962,ui.settings,12,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
F140,F140,planned,8001,movement.modes,6,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
F141,F024,alias,7978,world.interact,4,Reuse canonical work; no duplicate implementation.
F141,F024,alias,8000,world.doors,4,Reuse canonical work; no duplicate implementation.
FORM-01.BonusPool,FORM-01.BonusPool,planned,7996,character.background,5,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
FORM-01.CalculateFatigueRecoveryRate,FORM-01.CalculateFatigueRecoveryRate,planned,8050,time.rest,8,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
FORM-01.CalculateHealthRecoveryRate,FORM-01.CalculateHealthRecoveryRate,planned,8050,time.rest,8,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
FORM-01.CalculateSpellPointRecoveryRate,FORM-01.CalculateSpellPointRecoveryRate,planned,8050,time.rest,8,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
FORM-01.DamageModifier,FORM-01.DamageModifier,planned,7960,actor.stats,5,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
FORM-01.HealingRateModifier,FORM-01.HealingRateModifier,planned,7960,actor.stats,5,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
FORM-01.HitPointsModifier,FORM-01.HitPointsModifier,planned,7960,actor.stats,5,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
FORM-01.MagicResist,FORM-01.MagicResist,planned,7960,actor.stats,5,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
FORM-01.MaxEncumbrance,FORM-01.MaxEncumbrance,planned,7960,actor.stats,5,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
FORM-01.MaxStatValue,FORM-01.MaxStatValue,planned,7996,character.background,5,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
FORM-01.RollMaxHealth,FORM-01.RollMaxHealth,planned,7996,character.background,5,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
FORM-01.SpellPoints,FORM-01.SpellPoints,planned,7960,actor.stats,5,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
