disposition	kind	source_id	source	reason
Valid	Location	maps/region/17/location/848	MAPS.BSA	MAPS location 'Kingston Orchard' is readable.
Unresolved	DungeonLink	maps/region/17/location/848/dungeon	MAPS.BSA	Dungeon type 255 pairs with exterior location 20803, which no dungeon record links, so the location has none.
Valid	ExteriorBlockLink	maps/region/17/location/848/exterior	MAPS.BSA	MAPPITEM location index 848 resolves 1 RMB block references.
Valid	Location	maps/region/17/location/849	MAPS.BSA	MAPS location 'The Greenhart Plantation' is readable.
Unresolved	DungeonLink	maps/region/17/location/849/dungeon	MAPS.BSA	Dungeon type 255 pairs with exterior location 20804, which no dungeon record links, so the location has none.
Valid	ExteriorBlockLink	maps/region/17/location/849/exterior	MAPS.BSA	MAPPITEM location index 849 resolves 1 RMB block references.
Valid	Location	maps/region/17/location/85	MAPS.BSA	MAPS location 'Hawkfield Court' is readable.
Unresolved	DungeonLink	maps/region/17/location/85/dungeon	MAPS.BSA	Dungeon type 255 pairs with exterior location 18778, which no dungeon record links, so the location has none.
Valid	ExteriorBlockLink	maps/region/17/location/85/exterior	MAPS.BSA	MAPPITEM location index 85 resolves 1 RMB block references.
Valid	Location	maps/region/17/location/850	MAPS.BSA	MAPS location 'The Mooring Farmstead' is readable.
Unresolved	DungeonLink	maps/region/17/location/850/dungeon	MAPS.BSA	Dungeon type 255 pairs with exterior location 20805, which no dungeon record links, so the location has none.
Valid	ExteriorBlockLink	maps/region/17/location/850/exterior	MAPS.BSA	MAPPITEM location index 850 resolves 1 RMB block references.
Valid	Location	maps/region/17/location/851	MAPS.BSA	MAPS location 'Eternal Oracle of Kynareth' is readable.
Unresolved	DungeonLink	maps/region/17/location/851/dungeon	MAPS.BSA	Dungeon type 255 pairs with exterior location 20833, which no dungeon record links, so the location has none.
Valid	ExteriorBlockLink	maps/region/17/location/851/exterior	MAPS.BSA	MAPPITEM location index 851 resolves 1 RMB block references.
Valid	Location	maps/region/17/location/852	MAPS.BSA	MAPS location 'Castle Vladivon' is readable.
Valid	DungeonLink	maps/region/17/location/852/dungeon	MAPS.BSA	MAPDITEM resolves 12 RDB block references.
Valid	ExteriorBlockLink	maps/region/17/location/852/exterior	MAPS.BSA	MAPPITEM location index 852 resolves 1 RMB block references.
Valid	Location	maps/region/17/location/853	MAPS.BSA	MAPS location 'Fontbury' is readable.
Unresolved	DungeonLink	maps/region/17/location/853/dungeon	MAPS.BSA	Dungeon type 255 pairs with exterior location 20836, which no dungeon record links, so the location has none.
Valid	ExteriorBlockLink	maps/region/17/location/853/exterior	MAPS.BSA	MAPPITEM location index 853 resolves 6 RMB block references.
Valid	Location	maps/region/17/location/854	MAPS.BSA	MAPS location 'The Silver Wolf Tavern' is readable.
Unresolved	DungeonLink	maps/region/17/location/854/dungeon	MAPS.BSA	Dungeon type 255 pairs with exterior location 20837, which no dungeon record links, so the location has none.
Valid	ExteriorBlockLink	maps/region/17/location/854/exterior	MAPS.BSA	MAPPITEM location index 854 resolves 1 RMB block references.
Valid	Location	maps/region/17/location/855	MAPS.BSA	MAPS location 'Reliquary of Raen' is readable.
Unresolved	DungeonLink	maps/region/17/location/855/dungeon	MAPS.BSA	Dungeon type 255 pairs with exterior location 20838, which no dungeon record links, so the location has none.
Valid	ExteriorBlockLink	maps/region/17/location/855/exterior	MAPS.BSA	MAPPITEM location index 855 resolves 1 RMB block references.
Valid	Location	maps/region/17/location/856	MAPS.BSA	MAPS location 'Longmarket' is readable.
Unresolved	DungeonLink	maps/region/17/location/856/dungeon	MAPS.BSA	Dungeon type 255 pairs with exterior location 20839, which no dungeon record links, so the location has none.
Valid	ExteriorBlockLink	maps/region/17/location/856/exterior	MAPS.BSA	MAPPITEM location index 856 resolves 6 RMB block references.
Valid	Location	maps/region/17/location/857	MAPS.BSA	MAPS location 'The Mouse and Porcupine Pub' is readable.
Unresolved	DungeonLink	maps/region/17/location/857/dungeon	MAPS.BSA	Dungeon type 255 pairs with exterior location 20840, which no dungeon record links, so the location has none.
Valid	ExteriorBlockLink	maps/region/17/location/857/exterior	MAPS.BSA	MAPPITEM location index 857 resolves 1 RMB block references.
Valid	Location	maps/region/17/location/858	MAPS.BSA	MAPS location 'Charentown' is readable.
Unresolved	DungeonLink	maps/region/17/location/858/dungeon	MAPS.BSA	Dungeon type 255 pairs with exterior location 20841, which no dungeon record links, so the location has none.
Valid	ExteriorBlockLink	maps/region/17/location/858/exterior	MAPS.BSA	MAPPITEM location index 858 resolves 6 RMB block references.
Valid	Location	maps/region/17/location/859	MAPS.BSA	MAPS location 'Moorhart Hall' is readable.
Unresolved	DungeonLink	maps/region/17/location/859/dungeon	MAPS.BSA	Dungeon type 255 pairs with exterior location 20842, which no dungeon record links, so the location has none.
Valid	ExteriorBlockLink	maps/region/17/location/859/exterior	MAPS.BSA	MAPPITEM location index 859 resolves 1 RMB block references.
Valid	Location	maps/region/17/location/86	MAPS.BSA	MAPS location 'The Queen's Giant Lodge' is readable.
Unresolved	DungeonLink	maps/region/17/location/86/dungeon	MAPS.BSA	Dungeon type 255 pairs with exterior location 18779, which no dungeon record links, so the location has none.
Valid	ExteriorBlockLink	maps/region/17/location/86/exterior	MAPS.BSA	MAPPITEM location index 86 resolves 1 RMB block references.
Valid	Location	maps/region/17/location/860	MAPS.BSA	MAPS location 'Coppercroft Court' is readable.
Unresolved	DungeonLink	maps/region/17/location/860/dungeon	MAPS.BSA	Dungeon type 255 pairs with exterior location 20843, which no dungeon record links, so the location has none.
Valid	ExteriorBlockLink	maps/region/17/location/860/exterior	MAPS.BSA	MAPPITEM location index 860 resolves 1 RMB block references.
Valid	Location	maps/region/17/location/861	MAPS.BSA	MAPS location 'Coppersmith Manor' is readable.
Unresolved	DungeonLink	maps/region/17/location/861/dungeon	MAPS.BSA	Dungeon type 255 pairs with exterior location 20844, which no dungeon record links, so the location has none.
Valid	ExteriorBlockLink	maps/region/17/location/861/exterior	MAPS.BSA	MAPPITEM location index 861 resolves 1 RMB block references.
Valid	Location	maps/region/17/location/862	MAPS.BSA	MAPS location 'Buckinging Manor' is readable.
Unresolved	DungeonLink	maps/region/17/location/862/dungeon	MAPS.BSA	Dungeon type 255 pairs with exterior location 20845, which no dungeon record links, so the location has none.
Valid	ExteriorBlockLink	maps/region/17/location/862/exterior	MAPS.BSA	MAPPITEM location index 862 resolves 1 RMB block references.
Valid	Location	maps/region/17/location/863	MAPS.BSA	MAPS location 'Horwall ' is readable.
Unresolved	DungeonLink	maps/region/17/location/863/dungeon	MAPS.BSA	Dungeon type 255 pairs with exterior location 20846, which no dungeon record links, so the location has none.
Valid	ExteriorBlockLink	maps/region/17/location/863/exterior	MAPS.BSA	MAPPITEM location index 863 resolves 2 RMB block references.
Valid	Location	maps/region/17/location/864	MAPS.BSA	MAPS location 'Chesterworth' is readable.
Unresolved	DungeonLink	maps/region/17/location/864/dungeon	MAPS.BSA	Dungeon type 255 pairs with exterior location 20847, which no dungeon record links, so the location has none.
Valid	ExteriorBlockLink	maps/region/17/location/864/exterior	MAPS.BSA	MAPPITEM location index 864 resolves 4 RMB block references.
Valid	Location	maps/region/17/location/865	MAPS.BSA	MAPS location 'Cathmont' is readable.
Unresolved	DungeonLink	maps/region/17/location/865/dungeon	MAPS.BSA	Dungeon type 255 pairs with exterior location 20848, which no dungeon record links, so the location has none.
Valid	ExteriorBlockLink	maps/region/17/location/865/exterior	MAPS.BSA	MAPPITEM location index 865 resolves 2 RMB block references.
Valid	Location	maps/region/17/location/866	MAPS.BSA	MAPS location 'Penfort Derry' is readable.
Unresolved	DungeonLink	maps/region/17/location/866/dungeon	MAPS.BSA	Dungeon type 255 pairs with exterior location 20849, which no dungeon record links, so the location has none.
Valid	ExteriorBlockLink	maps/region/17/location/866/exterior	MAPS.BSA	MAPPITEM location index 866 resolves 12 RMB block references.
Valid	Location	maps/region/17/location/867	MAPS.BSA	MAPS location 'Anrarugoth' is readable.
Valid	DungeonLink	maps/region/17/location/867/dungeon	MAPS.BSA	MAPDITEM resolves 12 RDB block references.
Valid	ExteriorBlockLink	maps/region/17/location/867/exterior	MAPS.BSA	MAPPITEM location index 867 resolves 1 RMB block references.
Valid	Location	maps/region/17/location/868	MAPS.BSA	MAPS location 'Newville Court' is readable.
Unresolved	DungeonLink	maps/region/17/location/868/dungeon	MAPS.BSA	Dungeon type 255 pairs with exterior location 20852, which no dungeon record links, so the location has none.
Valid	ExteriorBlockLink	maps/region/17/location/868/exterior	MAPS.BSA	MAPPITEM location index 868 resolves 4 RMB block references.
Valid	Location	maps/region/17/location/869	MAPS.BSA	MAPS location 'Holy Idol of Kynareth' is readable.
Unresolved	DungeonLink	maps/region/17/location/869/dungeon	MAPS.BSA	Dungeon type 255 pairs with exterior location 20853, which no dungeon record links, so the location has none.
Valid	ExteriorBlockLink	maps/region/17/location/869/exterior	MAPS.BSA	MAPPITEM location index 869 resolves 1 RMB block references.
Valid	Location	maps/region/17/location/87	MAPS.BSA	MAPS location 'Cathwick' is readable.
Unresolved	DungeonLink	maps/region/17/location/87/dungeon	MAPS.BSA	Dungeon type 255 pairs with exterior location 18785, which no dungeon record links, so the location has none.
Valid	ExteriorBlockLink	maps/region/17/location/87/exterior	MAPS.BSA	MAPPITEM location index 87 resolves 4 RMB block references.
Valid	Location	maps/region/17/location/870	MAPS.BSA	MAPS location 'Charenbridge Field' is readable.
Unresolved	DungeonLink	maps/region/17/location/870/dungeon	MAPS.BSA	Dungeon type 255 pairs with exterior location 20854, which no dungeon record links, so the location has none.
Valid	ExteriorBlockLink	maps/region/17/location/870/exterior	MAPS.BSA	MAPPITEM location index 870 resolves 12 RMB block references.
Valid	Location	maps/region/17/location/871	MAPS.BSA	MAPS location 'Fearful Seer of Kynareth' is readable.
Unresolved	DungeonLink	maps/region/17/location/871/dungeon	MAPS.BSA	Dungeon type 255 pairs with exterior location 20855, which no dungeon record links, so the location has none.
Valid	ExteriorBlockLink	maps/region/17/location/871/exterior	MAPS.BSA	MAPPITEM location index 871 resolves 1 RMB block references.
Valid	Location	maps/region/17/location/872	MAPS.BSA	MAPS location 'Merham Heath' is readable.
Unresolved	DungeonLink	maps/region/17/location/872/dungeon	MAPS.BSA	Dungeon type 255 pairs with exterior location 20856, which no dungeon record links, so the location has none.
Valid	ExteriorBlockLink	maps/region/17/location/872/exterior	MAPS.BSA	MAPPITEM location index 872 resolves 12 RMB block references.
Valid	Location	maps/region/17/location/873	MAPS.BSA	MAPS location 'The Gaerhouse Plantation' is readable.
Unresolved	DungeonLink	maps/region/17/location/873/dungeon	MAPS.BSA	Dungeon type 255 pairs with exterior location 20857, which no dungeon record links, so the location has none.
Valid	ExteriorBlockLink	maps/region/17/location/873/exterior	MAPS.BSA	MAPPITEM location index 873 resolves 1 RMB block references.
Valid	Location	maps/region/17/location/874	MAPS.BSA	MAPS location 'Deerwark' is readable.
Unresolved	DungeonLink	maps/region/17/location/874/dungeon	MAPS.BSA	Dungeon type 255 pairs with exterior location 20858, which no dungeon record links, so the location has none.
Valid	ExteriorBlockLink	maps/region/17/location/874/exterior	MAPS.BSA	MAPPITEM location index 874 resolves 12 RMB block references.
Valid	Location	maps/region/17/location/875	MAPS.BSA	MAPS location 'Longley' is readable.
Unresolved	DungeonLink	maps/region/17/location/875/dungeon	MAPS.BSA	Dungeon type 255 pairs with exterior location 20887, which no dungeon record links, so the location has none.
Valid	ExteriorBlockLink	maps/region/17/location/875/exterior	MAPS.BSA	MAPPITEM location index 875 resolves 2 RMB block references.
Valid	Location	maps/region/17/location/876	MAPS.BSA	MAPS location 'Ipsworth Field' is readable.
Unresolved	DungeonLink	maps/region/17/location/876/dungeon	MAPS.BSA	Dungeon type 255 pairs with exterior location 20888, which no dungeon record links, so the location has none.
Valid	ExteriorBlockLink	maps/region/17/location/876/exterior	MAPS.BSA	MAPPITEM location index 876 resolves 4 RMB block references.
Valid	Location	maps/region/17/location/877	MAPS.BSA	MAPS location 'Theodyval Laboratory' is readable.
Valid	DungeonLink	maps/region/17/location/877/dungeon	MAPS.BSA	MAPDITEM resolves 10 RDB block references.
Valid	ExteriorBlockLink	maps/region/17/location/877/exterior	MAPS.BSA	MAPPITEM location index 877 resolves 1 RMB block references.
Valid	Location	maps/region/17/location/878	MAPS.BSA	MAPS location 'Old Elyzayne's Farm' is readable.
Unresolved	DungeonLink	maps/region/17/location/878/dungeon	MAPS.BSA	Dungeon type 255 pairs with exterior location 20891, which no dungeon record links, so the location has none.
Valid	ExteriorBlockLink	maps/region/17/location/878/exterior	MAPS.BSA	MAPPITEM location index 878 resolves 1 RMB block references.
Valid	Location	maps/region/17/location/879	MAPS.BSA	MAPS location 'Whitewood Borough' is readable.
Unresolved	DungeonLink	maps/region/17/location/879/dungeon	MAPS.BSA	Dungeon type 255 pairs with exterior location 20892, which no dungeon record links, so the location has none.
Valid	ExteriorBlockLink	maps/region/17/location/879/exterior	MAPS.BSA	MAPPITEM location index 879 resolves 35 RMB block references.
Valid	Location	maps/region/17/location/88	MAPS.BSA	MAPS location 'Burghope' is readable.
Unresolved	DungeonLink	maps/region/17/location/88/dungeon	MAPS.BSA	Dungeon type 255 pairs with exterior location 18786, which no dungeon record links, so the location has none.
Valid	ExteriorBlockLink	maps/region/17/location/88/exterior	MAPS.BSA	MAPPITEM location index 88 resolves 4 RMB block references.
Valid	Location	maps/region/17/location/880	MAPS.BSA	MAPS location 'Old Morgara's Hovel' is readable.
Unresolved	DungeonLink	maps/region/17/location/880/dungeon	MAPS.BSA	Dungeon type 255 pairs with exterior location 20893, which no dungeon record links, so the location has none.
Valid	ExteriorBlockLink	maps/region/17/location/880/exterior	MAPS.BSA	MAPPITEM location index 880 resolves 1 RMB block references.
Valid	Location	maps/region/17/location/881	MAPS.BSA	MAPS location 'Singbrone' is readable.
Unresolved	DungeonLink	maps/region/17/location/881/dungeon	MAPS.BSA	Dungeon type 255 pairs with exterior location 20894, which no dungeon record links, so the location has none.
Valid	ExteriorBlockLink	maps/region/17/location/881/exterior	MAPS.BSA	MAPPITEM location index 881 resolves 4 RMB block references.
Valid	Location	maps/region/17/location/882	MAPS.BSA	MAPS location 'Baelcastle' is readable.
