id,row_type,family_id,kind,path_or_pattern,available_count,byte_size,record_or_stem,current_scope,disposition,notes
CNT-027.file.LAMP00I0.IMG,file,CNT-027,source-file,local/arena2/LAMP00I0.IMG,1,6795,LAMP00I0,source present; per-file publication not audited,unused,Filesystem presence and size only; source-record usability and runtime publication not inferred. Unclassified residual source; determine semantic use or explicit exclusion while drafting its family task.
CNT-027.file.LGBK00I0.IMG,file,CNT-027,source-file,local/arena2/LGBK00I0.IMG,1,64000,LGBK00I0,source present; per-file publication not audited,unused,Filesystem presence and size only; source-record usability and runtime publication not inferred. Unclassified residual source; determine semantic use or explicit exclusion while drafting its family task.
CNT-027.file.LIGHT.DAT,file,CNT-027,source-file,local/arena2/LIGHT.DAT,1,65536,LIGHT,source present; per-file publication not audited,unused,Filesystem presence and size only; source-record usability and runtime publication not inferred. Unclassified residual source; determine semantic use or explicit exclusion while drafting its family task.
CNT-027.file.LOAD00I0.IMG,file,CNT-027,source-file,local/arena2/LOAD00I0.IMG,1,64000,LOAD00I0,source present; per-file publication not audited,unused,Filesystem presence and size only; source-record usability and runtime publication not inferred. Unclassified residual source; determine semantic use or explicit exclusion while drafting its family task.
CNT-027.file.LPAINT.CIF,file,CNT-027,source-file,local/arena2/LPAINT.CIF,1,38496,LPAINT,source present; per-file publication not audited,unused,Filesystem presence and size only; source-record usability and runtime publication not inferred. Unclassified residual source; determine semantic use or explicit exclusion while drafting its family task.
CNT-017.file.M0B00Y00.QBN,file,CNT-017,source-file,local/arena2/M0B00Y00.QBN,1,2058,M0B00Y00,source present; per-file publication not audited,unused,Filesystem presence and size only; source-record usability and runtime publication not inferred. Quest stem paired QBN/QRC.
CNT-017.file.M0B00Y00.QRC,file,CNT-017,source-file,local/arena2/M0B00Y00.QRC,1,1818,M0B00Y00,source present; per-file publication not audited,unused,Filesystem presence and size only; source-record usability and runtime publication not inferred. Quest stem paired QBN/QRC.
CNT-017.file.M0B00Y06.QBN,file,CNT-017,source-file,local/arena2/M0B00Y06.QBN,1,2586,M0B00Y06,source present; per-file publication not audited,unused,Filesystem presence and size only; source-record usability and runtime publication not inferred. Quest stem paired QBN/QRC.
CNT-017.file.M0B00Y06.QRC,file,CNT-017,source-file,local/arena2/M0B00Y06.QRC,1,1715,M0B00Y06,source present; per-file publication not audited,unused,Filesystem presence and size only; source-record usability and runtime publication not inferred. Quest stem paired QBN/QRC.
CNT-017.file.M0B00Y07.QBN,file,CNT-017,source-file,local/arena2/M0B00Y07.QBN,1,1759,M0B00Y07,source present; per-file publication not audited,unused,Filesystem presence and size only; source-record usability and runtime publication not inferred. Quest stem paired QBN/QRC.
CNT-017.file.M0B00Y07.QRC,file,CNT-017,source-file,local/arena2/M0B00Y07.QRC,1,1329,M0B00Y07,source present; per-file publication not audited,unused,Filesystem presence and size only; source-record usability and runtime publication not inferred. Quest stem paired QBN/QRC.
CNT-017.file.M0B00Y15.QBN,file,CNT-017,source-file,local/arena2/M0B00Y15.QBN,1,1814,M0B00Y15,source present; per-file publication not audited,unused,Filesystem presence and size only; source-record usability and runtime publication not inferred. Quest stem paired QBN/QRC.
CNT-017.file.M0B00Y15.QRC,file,CNT-017,source-file,local/arena2/M0B00Y15.QRC,1,1537,M0B00Y15,source present; per-file publication not audited,unused,Filesystem presence and size only; source-record usability and runtime publication not inferred. Quest stem paired QBN/QRC.
CNT-017.file.M0B00Y16.QBN,file,CNT-017,source-file,local/arena2/M0B00Y16.QBN,1,4010,M0B00Y16,source present; per-file publication not audited,unused,Filesystem presence and size only; source-record usability and runtime publication not inferred. Quest stem paired QBN/QRC.
CNT-017.file.M0B00Y16.QRC,file,CNT-017,source-file,local/arena2/M0B00Y16.QRC,1,2730,M0B00Y16,source present; per-file publication not audited,unused,Filesystem presence and size only; source-record usability and runtime publication not inferred. Quest stem paired QBN/QRC.
CNT-017.file.M0B00Y17.QBN,file,CNT-017,source-file,local/arena2/M0B00Y17.QBN,1,3813,M0B00Y17,source present; per-file publication not audited,unused,Filesystem presence and size only; source-record usability and runtime publication not inferred. Quest stem paired QBN/QRC.
CNT-017.file.M0B00Y17.QRC,file,CNT-017,source-file,local/arena2/M0B00Y17.QRC,1,4099,M0B00Y17,source present; per-file publication not audited,unused,Filesystem presence and size only; source-record usability and runtime publication not inferred. Quest stem paired QBN/QRC.
CNT-017.file.M0B10Y21.QBN,file,CNT-017,source-file,local/arena2/M0B10Y21.QBN,1,1727,M0B10Y21,source present; per-file publication not audited,unused,Filesystem presence and size only; source-record usability and runtime publication not inferred. Quest stem paired QBN/QRC.
CNT-017.file.M0B10Y21.QRC,file,CNT-017,source-file,local/arena2/M0B10Y21.QRC,1,1269,M0B10Y21,source present; per-file publication not audited,unused,Filesystem presence and size only; source-record usability and runtime publication not inferred. Quest stem paired QBN/QRC.
CNT-017.file.M0B11Y18.QBN,file,CNT-017,source-file,local/arena2/M0B11Y18.QBN,1,10021,M0B11Y18,source present; per-file publication not audited,unused,Filesystem presence and size only; source-record usability and runtime publication not inferred. Quest stem paired QBN/QRC.
CNT-017.file.M0B11Y18.QRC,file,CNT-017,source-file,local/arena2/M0B11Y18.QRC,1,7018,M0B11Y18,source present; per-file publication not audited,unused,Filesystem presence and size only; source-record usability and runtime publication not inferred. Quest stem paired QBN/QRC.
CNT-017.file.M0B1XY01.QBN,file,CNT-017,source-file,local/arena2/M0B1XY01.QBN,1,1658,M0B1XY01,source present; per-file publication not audited,unused,Filesystem presence and size only; source-record usability and runtime publication not inferred. Quest stem paired QBN/QRC.
CNT-017.file.M0B1XY01.QRC,file,CNT-017,source-file,local/arena2/M0B1XY01.QRC,1,1899,M0B1XY01,source present; per-file publication not audited,unused,Filesystem presence and size only; source-record usability and runtime publication not inferred. Quest stem paired QBN/QRC.
CNT-017.file.M0B20Y02.QBN,file,CNT-017,source-file,local/arena2/M0B20Y02.QBN,1,1840,M0B20Y02,source present; per-file publication not audited,unused,Filesystem presence and size only; source-record usability and runtime publication not inferred. Quest stem paired QBN/QRC.
CNT-017.file.M0B20Y02.QRC,file,CNT-017,source-file,local/arena2/M0B20Y02.QRC,1,1857,M0B20Y02,source present; per-file publication not audited,unused,Filesystem presence and size only; source-record usability and runtime publication not inferred. Quest stem paired QBN/QRC.
CNT-017.file.M0B21Y19.QBN,file,CNT-017,source-file,local/arena2/M0B21Y19.QBN,1,5192,M0B21Y19,source present; per-file publication not audited,unused,Filesystem presence and size only; source-record usability and runtime publication not inferred. Quest stem paired QBN/QRC.
CNT-017.file.M0B21Y19.QRC,file,CNT-017,source-file,local/arena2/M0B21Y19.QRC,1,3444,M0B21Y19,source present; per-file publication not audited,unused,Filesystem presence and size only; source-record usability and runtime publication not inferred. Quest stem paired QBN/QRC.
CNT-017.file.M0B30Y03.QBN,file,CNT-017,source-file,local/arena2/M0B30Y03.QBN,1,1753,M0B30Y03,source present; per-file publication not audited,unused,Filesystem presence and size only; source-record usability and runtime publication not inferred. Quest stem paired QBN/QRC.
CNT-017.file.M0B30Y03.QRC,file,CNT-017,source-file,local/arena2/M0B30Y03.QRC,1,1836,M0B30Y03,source present; per-file publication not audited,unused,Filesystem presence and size only; source-record usability and runtime publication not inferred. Quest stem paired QBN/QRC.
CNT-017.file.M0B30Y04.QBN,file,CNT-017,source-file,local/arena2/M0B30Y04.QBN,1,1745,M0B30Y04,source present; per-file publication not audited,unused,Filesystem presence and size only; source-record usability and runtime publication not inferred. Quest stem paired QBN/QRC.
CNT-017.file.M0B30Y04.QRC,file,CNT-017,source-file,local/arena2/M0B30Y04.QRC,1,2118,M0B30Y04,source present; per-file publication not audited,unused,Filesystem presence and size only; source-record usability and runtime publication not inferred. Quest stem paired QBN/QRC.
CNT-017.file.M0B30Y08.QBN,file,CNT-017,source-file,local/arena2/M0B30Y08.QBN,1,1840,M0B30Y08,source present; per-file publication not audited,unused,Filesystem presence and size only; source-record usability and runtime publication not inferred. Quest stem paired QBN/QRC.
CNT-017.file.M0B30Y08.QRC,file,CNT-017,source-file,local/arena2/M0B30Y08.QRC,1,1503,M0B30Y08,source present; per-file publication not audited,unused,Filesystem presence and size only; source-record usability and runtime publication not inferred. Quest stem paired QBN/QRC.
CNT-017.file.M0B30Y33.QBN,file,CNT-017,source-file,local/arena2/M0B30Y33.QBN,1,4681,M0B30Y33,source present; per-file publication not audited,unused,Filesystem presence and size only; source-record usability and runtime publication not inferred. Quest stem paired QBN/QRC.
CNT-017.file.M0B30Y33.QRC,file,CNT-017,source-file,local/arena2/M0B30Y33.QRC,1,3168,M0B30Y33,source present; per-file publication not audited,unused,Filesystem presence and size only; source-record usability and runtime publication not inferred. Quest stem paired QBN/QRC.
CNT-017.file.M0B40Y04.QRC,file,CNT-017,source-file,local/arena2/M0B40Y04.QRC,1,2151,M0B40Y04,source present; per-file publication not audited,unused,Filesystem presence and size only; source-record usability and runtime publication not inferred. Quest stem QRC-only.
CNT-017.file.M0B40Y05.QBN,file,CNT-017,source-file,local/arena2/M0B40Y05.QBN,1,2944,M0B40Y05,source present; per-file publication not audited,unused,Filesystem presence and size only; source-record usability and runtime publication not inferred. Quest stem paired QBN/QRC.
CNT-017.file.M0B40Y05.QRC,file,CNT-017,source-file,local/arena2/M0B40Y05.QRC,1,2718,M0B40Y05,source present; per-file publication not audited,unused,Filesystem presence and size only; source-record usability and runtime publication not inferred. Quest stem paired QBN/QRC.
CNT-017.file.M0B40Y22.QBN,file,CNT-017,source-file,local/arena2/M0B40Y22.QBN,1,2412,M0B40Y22,source present; per-file publication not audited,unused,Filesystem presence and size only; source-record usability and runtime publication not inferred. Quest stem paired QBN/QRC.
CNT-017.file.M0B40Y22.QRC,file,CNT-017,source-file,local/arena2/M0B40Y22.QRC,1,1806,M0B40Y22,source present; per-file publication not audited,unused,Filesystem presence and size only; source-record usability and runtime publication not inferred. Quest stem paired QBN/QRC.
CNT-017.file.M0B40Y30.QBN,file,CNT-017,source-file,local/arena2/M0B40Y30.QBN,1,11227,M0B40Y30,source present; per-file publication not audited,unused,Filesystem presence and size only; source-record usability and runtime publication not inferred. Quest stem paired QBN/QRC.
CNT-017.file.M0B40Y30.QRC,file,CNT-017,source-file,local/arena2/M0B40Y30.QRC,1,5712,M0B40Y30,source present; per-file publication not audited,unused,Filesystem presence and size only; source-record usability and runtime publication not inferred. Quest stem paired QBN/QRC.
CNT-017.file.M0B50Y09.QBN,file,CNT-017,source-file,local/arena2/M0B50Y09.QBN,1,1468,M0B50Y09,source present; per-file publication not audited,unused,Filesystem presence and size only; source-record usability and runtime publication not inferred. Quest stem paired QBN/QRC.
CNT-017.file.M0B50Y09.QRC,file,CNT-017,source-file,local/arena2/M0B50Y09.QRC,1,1512,M0B50Y09,source present; per-file publication not audited,unused,Filesystem presence and size only; source-record usability and runtime publication not inferred. Quest stem paired QBN/QRC.
CNT-017.file.M0B50Y20.QBN,file,CNT-017,source-file,local/arena2/M0B50Y20.QBN,1,2499,M0B50Y20,source present; per-file publication not audited,unused,Filesystem presence and size only; source-record usability and runtime publication not inferred. Quest stem paired QBN/QRC.
